txn_id,vehicle_id,plaza_id,txn_date,txn_time,amount,status,vehicle_type,bank_name,balance_before,balance_after
TXN003996,VEH5090,PLZ004,2024-03-19,19:44:30,140,SUCCESS,Bus,Kotak,260,120
TXN003997,VEH4505,PLZ003,2024-03-31,05:05:45,60,SUCCESS,Car,HDFC,508,448
TXN003998,VEH3636,PLZ002,2024-06-19,22:13:34,150,SUCCESS,Truck,SBI,265,115
TXN003999,VEH3788,PLZ002,2024-05-16,03:49:07,120,SUCCESS,Bus,Kotak,977,857
TXN004000,VEH4845,PLZ006,2024-02-11,01:37:53,180,SUCCESS,Truck,SBI,296,116
TXN004001,VEH3071,PLZ003,2024-01-03,07:31:20,140,FAILED,Bus,HDFC,355,355
TXN004002,VEH7041,PLZ002,2024-06-06,01:15:54,50,SUCCESS,Car,SBI,981,931
TXN004003,VEH3059,PLZ001,2024-06-12,09:44:26,140,SUCCESS,Bus,HDFC,505,365
TXN004004,VEH9652,PLZ006,2024-05-28,05:59:09,180,SUCCESS,Truck,ICICI,685,505
TXN004005,VEH8564,PLZ001,2024-01-04,09:07:10,120,REVERSED,Bus,Axis,281,281
TXN004006,VEH5501,PLZ004,2024-03-18,10:42:49,180,REVERSED,Truck,HDFC,902,902
TXN004007,VEH1499,PLZ004,2024-05-09,22:33:51,200,SUCCESS,Truck,ICICI,575,375
TXN004008,VEH7737,PLZ001,2024-06-03,02:24:28,180,FAILED,Truck,ICICI,535,535
TXN004009,VEH8118,PLZ001,2024-01-17,01:57:36,70,FAILED,Car,ICICI,988,988
TXN004010,VEH5621,PLZ003,2024-01-03,21:49:12,180,SUCCESS,Truck,Axis,403,223
TXN004011,VEH7271,PLZ005,2024-01-22,03:59:48,50,FAILED,Car,HDFC,969,969
TXN004012,VEH5473,PLZ001,2024-04-17,02:53:58,70,FAILED,Car,HDFC,361,361
TXN004013,VEH2878,PLZ002,2024-01-24,15:53:40,140,SUCCESS,Bus,ICICI,819,679
TXN004014,VEH4932,PLZ003,2024-02-17,05:51:36,180,SUCCESS,Truck,HDFC,768,588
TXN004015,VEH1033,PLZ004,2024-03-07,03:55:41,60,SUCCESS,Car,HDFC,869,809
TXN004016,VEH7894,PLZ002,2024-04-28,15:50:28,100,SUCCESS,Bus,HDFC,768,668
TXN004017,VEH9755,PLZ001,2024-03-28,23:13:24,60,FAILED,Car,ICICI,730,730
TXN004018,VEH3770,PLZ005,2024-02-06,19:44:42,70,SUCCESS,Car,Axis,571,501
TXN004019,VEH5662,PLZ004,2024-05-28,00:26:33,120,SUCCESS,Bus,SBI,912,792
TXN004020,VEH8626,PLZ006,2024-01-12,22:38:47,50,SUCCESS,Car,ICICI,303,253
TXN004021,VEH8565,PLZ006,2024-06-07,17:38:58,70,SUCCESS,Car,ICICI,748,678
TXN004022,VEH9174,PLZ005,2024-03-02,08:27:18,180,SUCCESS,Truck,ICICI,754,574
TXN004023,VEH9902,PLZ003,2024-04-17,11:43:34,150,SUCCESS,Truck,Axis,608,458
TXN004024,VEH2489,PLZ001,2024-04-19,00:58:28,150,SUCCESS,Truck,Kotak,558,408
TXN004025,VEH4253,PLZ003,2024-04-04,08:00:27,120,SUCCESS,Bus,HDFC,403,283
TXN004026,VEH2651,PLZ004,2024-01-04,17:25:50,50,SUCCESS,Car,HDFC,717,667
TXN004027,VEH1486,PLZ004,2024-01-20,06:07:43,70,REVERSED,Car,ICICI,441,441
TXN004028,VEH7825,PLZ002,2024-01-08,16:05:07,150,SUCCESS,Truck,SBI,608,458
TXN004029,VEH8325,PLZ001,2024-03-06,23:41:06,200,SUCCESS,Truck,Axis,508,308
TXN004030,VEH8799,PLZ001,2024-06-03,03:50:30,180,SUCCESS,Truck,HDFC,636,456
TXN004031,VEH8694,PLZ004,2024-03-04,15:17:00,180,FAILED,Truck,Kotak,400,400
TXN004032,VEH4450,PLZ006,2024-02-15,22:11:32,120,SUCCESS,Bus,Kotak,285,165
TXN004033,VEH2473,PLZ005,2024-03-13,17:49:24,60,SUCCESS,Car,Axis,925,865
TXN004034,VEH1669,PLZ004,2024-02-10,03:51:18,150,FAILED,Truck,HDFC,786,786
TXN004035,VEH7130,PLZ005,2024-04-10,01:57:15,150,SUCCESS,Truck,HDFC,893,743
TXN004036,VEH9010,PLZ002,2024-05-26,16:48:28,140,REVERSED,Bus,SBI,306,306
TXN004037,VEH6428,PLZ001,2024-06-07,20:31:22,200,SUCCESS,Truck,Axis,614,414
TXN004038,VEH8658,PLZ002,2024-06-15,03:44:24,50,FAILED,Car,HDFC,413,413
TXN004039,VEH4137,PLZ006,2024-05-09,23:53:34,180,SUCCESS,Truck,HDFC,607,427
TXN004040,VEH5534,PLZ003,2024-03-19,23:00:34,60,SUCCESS,Car,Kotak,404,344
TXN004041,VEH3996,PLZ006,2024-03-02,00:43:02,100,SUCCESS,Bus,HDFC,210,110
TXN004042,VEH4889,PLZ006,2024-04-10,07:26:41,150,SUCCESS,Truck,Axis,936,786
TXN004043,VEH5814,PLZ004,2024-03-07,05:01:00,70,SUCCESS,Car,ICICI,321,251
TXN004044,VEH4107,PLZ004,2024-02-21,08:02:14,60,SUCCESS,Car,Axis,453,393
TXN004045,VEH5157,PLZ003,2024-03-28,01:31:42,100,FAILED,Bus,Kotak,320,320
TXN004046,VEH9575,PLZ005,2024-06-02,17:37:20,180,SUCCESS,Truck,ICICI,235,55
TXN004047,VEH5165,PLZ001,2024-06-27,15:11:08,150,SUCCESS,Truck,HDFC,985,835
TXN004048,VEH5315,PLZ004,2024-05-17,00:49:48,70,FAILED,Car,Kotak,888,888
TXN004049,VEH1721,PLZ006,2024-02-27,05:48:17,180,SUCCESS,Truck,Kotak,853,673
TXN004050,VEH4262,PLZ002,2024-02-03,09:24:02,200,SUCCESS,Truck,SBI,897,697
TXN004051,VEH4685,PLZ006,2024-03-07,05:59:30,50,FAILED,Car,ICICI,395,395
TXN004052,VEH8596,PLZ005,2024-06-02,19:04:36,140,SUCCESS,Bus,ICICI,359,219
TXN004053,VEH8272,PLZ002,2024-01-29,00:44:57,150,SUCCESS,Truck,HDFC,266,116
TXN004054,VEH8315,PLZ003,2024-03-30,04:58:03,200,SUCCESS,Truck,SBI,337,137
TXN004055,VEH4356,PLZ003,2024-06-24,22:18:22,140,SUCCESS,Bus,ICICI,658,518
TXN004056,VEH8871,PLZ005,2024-01-27,19:14:36,180,FAILED,Truck,HDFC,877,877
TXN004057,VEH3995,PLZ005,2024-02-16,18:35:41,70,FAILED,Car,Axis,606,606
TXN004058,VEH8809,PLZ002,2024-06-24,15:26:13,120,FAILED,Bus,SBI,730,730
TXN004059,VEH8997,PLZ002,2024-04-24,05:38:06,180,SUCCESS,Truck,Axis,626,446
TXN004060,VEH2119,PLZ005,2024-04-10,05:26:42,100,FAILED,Bus,HDFC,964,964
TXN004061,VEH4542,PLZ004,2024-03-18,18:55:09,180,SUCCESS,Truck,SBI,944,764
TXN004062,VEH8729,PLZ001,2024-01-10,13:39:22,180,SUCCESS,Truck,ICICI,916,736
TXN004063,VEH4121,PLZ002,2024-04-20,02:54:44,150,SUCCESS,Truck,ICICI,445,295
TXN004064,VEH9502,PLZ004,2024-01-21,12:11:36,100,SUCCESS,Bus,Kotak,869,769
TXN004065,VEH6368,PLZ006,2024-05-03,18:40:06,200,FAILED,Truck,SBI,983,983
TXN004066,VEH4113,PLZ003,2024-03-15,15:34:53,60,FAILED,Car,Kotak,379,379
TXN004067,VEH7714,PLZ004,2024-04-21,08:52:52,120,SUCCESS,Bus,HDFC,473,353
TXN004068,VEH3057,PLZ001,2024-01-18,10:01:43,50,SUCCESS,Car,Kotak,391,341
TXN004069,VEH6391,PLZ003,2024-03-11,13:03:29,120,SUCCESS,Bus,HDFC,1000,880
TXN004070,VEH9791,PLZ001,2024-06-29,06:08:19,180,SUCCESS,Truck,SBI,679,499
TXN004071,VEH8290,PLZ003,2024-01-20,16:43:32,150,REVERSED,Truck,SBI,740,740
TXN004072,VEH6020,PLZ002,2024-01-30,05:18:22,140,SUCCESS,Bus,ICICI,521,381
TXN004073,VEH4280,PLZ006,2024-03-10,08:15:31,150,FAILED,Truck,Axis,997,997
TXN004074,VEH2642,PLZ004,2024-06-25,10:49:19,120,SUCCESS,Bus,SBI,901,781
TXN004075,VEH2098,PLZ004,2024-06-16,18:56:39,50,FAILED,Car,HDFC,883,883
TXN004076,VEH6348,PLZ003,2024-03-12,07:09:27,180,SUCCESS,Truck,SBI,872,692
TXN004077,VEH4854,PLZ005,2024-05-18,15:52:06,60,SUCCESS,Car,ICICI,217,157
TXN004078,VEH6635,PLZ003,2024-02-24,16:24:45,70,REVERSED,Car,SBI,839,839
TXN004079,VEH2251,PLZ001,2024-02-02,20:11:08,150,SUCCESS,Truck,Axis,340,190
TXN004080,VEH2240,PLZ004,2024-02-08,09:35:04,100,REVERSED,Bus,ICICI,222,222
TXN004081,VEH3323,PLZ002,2024-05-24,17:26:21,60,SUCCESS,Car,Axis,433,373
TXN004082,VEH9283,PLZ002,2024-05-31,03:28:17,60,SUCCESS,Car,Axis,646,586
TXN004083,VEH5462,PLZ005,2024-06-01,00:24:10,200,SUCCESS,Truck,SBI,466,266
TXN004084,VEH2656,PLZ006,2024-02-27,18:09:27,200,SUCCESS,Truck,Axis,466,266
TXN004085,VEH2236,PLZ003,2024-05-30,12:49:53,200,SUCCESS,Truck,Kotak,589,389
TXN004086,VEH3091,PLZ006,2024-05-13,07:05:44,100,SUCCESS,Bus,Axis,746,646
TXN004087,VEH9883,PLZ003,2024-04-24,03:07:01,180,SUCCESS,Truck,SBI,234,54
TXN004088,VEH3148,PLZ005,2024-04-03,23:02:52,200,SUCCESS,Truck,ICICI,564,364
TXN004089,VEH3074,PLZ001,2024-02-27,15:57:38,150,FAILED,Truck,ICICI,217,217
TXN004090,VEH9492,PLZ006,2024-03-14,23:45:05,140,SUCCESS,Bus,ICICI,327,187
TXN004091,VEH1241,PLZ006,2024-03-14,17:50:33,180,SUCCESS,Truck,HDFC,754,574
TXN004092,VEH9817,PLZ003,2024-02-24,15:01:48,70,SUCCESS,Car,Kotak,428,358
TXN004093,VEH8480,PLZ004,2024-02-29,17:03:18,50,SUCCESS,Car,SBI,591,541
TXN004094,VEH1791,PLZ006,2024-06-05,03:01:08,70,SUCCESS,Car,SBI,635,565
TXN004095,VEH6998,PLZ001,2024-01-15,15:02:37,200,SUCCESS,Truck,HDFC,962,762
TXN004096,VEH2108,PLZ003,2024-05-05,21:42:12,70,SUCCESS,Car,HDFC,681,611
TXN004097,VEH3419,PLZ004,2024-05-15,14:33:29,150,SUCCESS,Truck,ICICI,571,421
TXN004098,VEH7387,PLZ005,2024-03-17,07:19:58,100,SUCCESS,Bus,HDFC,564,464
TXN004099,VEH1542,PLZ003,2024-04-08,23:04:13,120,SUCCESS,Bus,ICICI,503,383
TXN004100,VEH8228,PLZ004,2024-05-11,10:33:08,100,SUCCESS,Bus,SBI,393,293
TXN004101,VEH9186,PLZ004,2024-04-28,12:50:46,50,SUCCESS,Car,Kotak,573,523
TXN004102,VEH3096,PLZ001,2024-02-01,19:34:37,120,SUCCESS,Bus,HDFC,979,859
TXN004103,VEH1933,PLZ004,2024-02-27,07:16:58,140,SUCCESS,Bus,SBI,548,408
TXN004104,VEH3316,PLZ005,2024-05-11,13:47:47,100,SUCCESS,Bus,Kotak,479,379
TXN004105,VEH7533,PLZ002,2024-03-19,03:36:17,100,REVERSED,Bus,ICICI,314,314
TXN004106,VEH8602,PLZ005,2024-05-31,14:44:50,70,REVERSED,Car,Axis,979,979
TXN004107,VEH4079,PLZ003,2024-06-08,16:12:14,150,FAILED,Truck,HDFC,540,540
TXN004108,VEH3488,PLZ003,2024-03-10,19:26:33,50,SUCCESS,Car,HDFC,768,718
TXN004109,VEH9454,PLZ001,2024-01-31,05:16:40,180,SUCCESS,Truck,Kotak,208,28
TXN004110,VEH1417,PLZ003,2024-06-16,14:05:50,50,SUCCESS,Car,HDFC,752,702
TXN004111,VEH5856,PLZ006,2024-06-03,04:46:54,140,SUCCESS,Bus,SBI,260,120
TXN004112,VEH6758,PLZ004,2024-05-15,17:52:32,50,SUCCESS,Car,HDFC,481,431
TXN004113,VEH6105,PLZ004,2024-05-23,05:50:13,100,SUCCESS,Bus,Axis,625,525
TXN004114,VEH4513,PLZ005,2024-06-16,09:03:04,120,FAILED,Bus,ICICI,411,411
TXN004115,VEH9062,PLZ001,2024-05-07,16:15:26,140,SUCCESS,Bus,Axis,760,620
TXN004116,VEH3037,PLZ006,2024-04-28,15:33:25,50,REVERSED,Car,HDFC,919,919
TXN004117,VEH9960,PLZ005,2024-04-20,06:04:02,120,SUCCESS,Bus,Kotak,690,570
TXN004118,VEH1598,PLZ005,2024-03-16,15:45:32,70,SUCCESS,Car,Kotak,242,172
TXN004119,VEH9315,PLZ001,2024-02-17,13:43:00,60,SUCCESS,Car,Kotak,728,668
TXN004120,VEH1485,PLZ004,2024-04-10,22:54:41,70,FAILED,Car,SBI,331,331
TXN004121,VEH8551,PLZ002,2024-05-29,16:28:16,100,SUCCESS,Bus,HDFC,896,796
TXN004122,VEH7593,PLZ002,2024-02-28,22:49:35,150,SUCCESS,Truck,Axis,375,225
TXN004123,VEH5257,PLZ006,2024-01-08,23:24:17,70,SUCCESS,Car,SBI,851,781
TXN004124,VEH8564,PLZ003,2024-05-24,23:24:56,150,FAILED,Truck,SBI,607,607
TXN004125,VEH9814,PLZ003,2024-06-23,19:11:45,200,REVERSED,Truck,Axis,899,899
TXN004126,VEH4051,PLZ001,2024-01-21,02:13:40,70,SUCCESS,Car,ICICI,755,685
TXN004127,VEH9962,PLZ002,2024-06-16,00:27:42,180,FAILED,Truck,HDFC,285,285
TXN004128,VEH5488,PLZ006,2024-06-16,18:40:54,60,SUCCESS,Car,SBI,639,579
TXN004129,VEH6880,PLZ003,2024-03-05,16:59:39,70,SUCCESS,Car,Axis,443,373
TXN004130,VEH3835,PLZ006,2024-05-26,05:45:18,60,SUCCESS,Car,Kotak,236,176
TXN004131,VEH7737,PLZ001,2024-01-04,07:58:27,50,REVERSED,Car,ICICI,355,355
TXN004132,VEH6240,PLZ003,2024-04-30,11:06:55,200,FAILED,Truck,SBI,624,624
TXN004133,VEH2202,PLZ002,2024-01-01,12:49:28,60,SUCCESS,Car,SBI,580,520
TXN004134,VEH2410,PLZ001,2024-05-19,00:33:44,70,SUCCESS,Car,Axis,531,461
TXN004135,VEH3033,PLZ005,2024-06-06,17:15:39,120,SUCCESS,Bus,SBI,572,452
TXN004136,VEH7393,PLZ003,2024-04-01,13:40:22,140,SUCCESS,Bus,SBI,390,250
TXN004137,VEH6267,PLZ006,2024-01-28,23:08:38,180,SUCCESS,Truck,ICICI,828,648
TXN004138,VEH3516,PLZ005,2024-05-09,20:24:53,180,SUCCESS,Truck,HDFC,595,415
TXN004139,VEH6277,PLZ005,2024-01-10,19:26:22,60,SUCCESS,Car,Axis,649,589
TXN004140,VEH3558,PLZ003,2024-04-08,19:51:30,180,REVERSED,Truck,HDFC,668,668
TXN004141,VEH8970,PLZ004,2024-04-23,15:17:29,180,SUCCESS,Truck,Axis,819,639
TXN004142,VEH4610,PLZ001,2024-05-13,23:01:37,200,SUCCESS,Truck,Kotak,622,422
TXN004143,VEH6331,PLZ003,2024-03-09,02:40:48,100,SUCCESS,Bus,Kotak,312,212
TXN004144,VEH2741,PLZ006,2024-06-22,23:05:49,60,SUCCESS,Car,Axis,813,753
TXN004145,VEH1936,PLZ005,2024-05-17,13:23:38,200,SUCCESS,Truck,SBI,880,680
TXN004146,VEH4460,PLZ006,2024-05-05,19:01:56,120,SUCCESS,Bus,Kotak,827,707
TXN004147,VEH9605,PLZ003,2024-05-30,04:40:20,100,FAILED,Bus,SBI,802,802
TXN004148,VEH4184,PLZ002,2024-05-27,14:16:18,50,SUCCESS,Car,ICICI,758,708
TXN004149,VEH9332,PLZ002,2024-01-03,04:17:15,120,SUCCESS,Bus,SBI,691,571
TXN004150,VEH2686,PLZ002,2024-05-27,01:05:24,180,FAILED,Truck,SBI,605,605
TXN004151,VEH3936,PLZ004,2024-01-02,03:57:07,100,SUCCESS,Bus,Kotak,923,823
TXN004152,VEH6065,PLZ005,2024-01-01,00:18:45,180,SUCCESS,Truck,SBI,604,424
TXN004153,VEH8249,PLZ003,2024-04-25,05:42:00,140,SUCCESS,Bus,Kotak,843,703
TXN004154,VEH1968,PLZ005,2024-01-10,21:55:42,60,SUCCESS,Car,ICICI,883,823
TXN004155,VEH1932,PLZ005,2024-04-03,23:24:57,50,SUCCESS,Car,Axis,707,657
TXN004156,VEH1362,PLZ001,2024-04-18,10:28:13,100,SUCCESS,Bus,Axis,936,836
TXN004157,VEH4177,PLZ006,2024-05-18,17:10:01,50,SUCCESS,Car,Kotak,794,744
TXN004158,VEH9289,PLZ002,2024-06-12,18:37:28,150,SUCCESS,Truck,SBI,914,764
TXN004159,VEH5869,PLZ006,2024-06-18,19:34:19,70,SUCCESS,Car,HDFC,537,467
TXN004160,VEH1417,PLZ003,2024-06-04,15:23:07,60,SUCCESS,Car,ICICI,965,905
TXN004161,VEH9076,PLZ004,2024-03-04,09:57:43,50,SUCCESS,Car,ICICI,229,179
TXN004162,VEH7628,PLZ001,2024-02-03,11:18:35,70,SUCCESS,Car,Axis,330,260
TXN004163,VEH2789,PLZ006,2024-04-30,01:28:32,150,FAILED,Truck,Axis,938,938
TXN004164,VEH2621,PLZ001,2024-04-26,17:50:10,100,SUCCESS,Bus,ICICI,714,614
TXN004165,VEH6730,PLZ004,2024-04-11,03:05:57,60,SUCCESS,Car,SBI,215,155
TXN004166,VEH2616,PLZ004,2024-05-12,12:26:14,180,SUCCESS,Truck,SBI,422,242
TXN004167,VEH8004,PLZ003,2024-02-06,05:43:14,100,SUCCESS,Bus,ICICI,255,155
TXN004168,VEH9604,PLZ003,2024-01-12,14:11:59,200,FAILED,Truck,Kotak,465,465
TXN004169,VEH3690,PLZ005,2024-01-07,12:41:14,60,FAILED,Car,SBI,373,373
TXN004170,VEH7908,PLZ002,2024-03-31,11:59:38,180,SUCCESS,Truck,Axis,635,455
TXN004171,VEH2159,PLZ006,2024-03-07,17:54:57,70,SUCCESS,Car,SBI,783,713
TXN004172,VEH6507,PLZ006,2024-01-12,07:57:02,150,SUCCESS,Truck,SBI,936,786
TXN004173,VEH7966,PLZ003,2024-04-12,22:12:06,60,SUCCESS,Car,Kotak,829,769
TXN004174,VEH5525,PLZ005,2024-01-29,21:02:25,140,SUCCESS,Bus,HDFC,909,769
TXN004175,VEH2827,PLZ004,2024-02-04,06:52:54,150,REVERSED,Truck,SBI,703,703
TXN004176,VEH9525,PLZ005,2024-02-25,21:50:52,150,SUCCESS,Truck,HDFC,764,614
TXN004177,VEH6487,PLZ006,2024-03-27,02:11:26,50,SUCCESS,Car,Axis,889,839
TXN004178,VEH2683,PLZ006,2024-05-30,00:14:37,70,SUCCESS,Car,ICICI,383,313
TXN004179,VEH6083,PLZ003,2024-03-09,18:26:30,100,SUCCESS,Bus,Axis,903,803
TXN004180,VEH7121,PLZ003,2024-04-24,16:57:35,50,SUCCESS,Car,HDFC,819,769
TXN004181,VEH7534,PLZ003,2024-05-31,03:45:54,60,FAILED,Car,Axis,584,584
TXN004182,VEH9326,PLZ005,2024-03-02,13:15:30,180,SUCCESS,Truck,Axis,967,787
TXN004183,VEH5638,PLZ005,2024-01-12,07:46:01,100,SUCCESS,Bus,ICICI,587,487
TXN004184,VEH2035,PLZ001,2024-06-13,13:19:04,140,SUCCESS,Bus,HDFC,540,400
TXN004185,VEH6696,PLZ006,2024-03-11,11:51:12,70,FAILED,Car,Axis,238,238
TXN004186,VEH2739,PLZ006,2024-06-19,16:46:25,150,REVERSED,Truck,HDFC,764,764
TXN004187,VEH7434,PLZ004,2024-01-22,21:08:08,50,SUCCESS,Car,Axis,391,341
TXN004188,VEH6173,PLZ002,2024-05-19,10:53:53,70,SUCCESS,Car,Kotak,816,746
TXN004189,VEH2347,PLZ004,2024-06-25,10:29:11,50,SUCCESS,Car,SBI,245,195
TXN004190,VEH3020,PLZ001,2024-02-10,04:01:33,150,SUCCESS,Truck,HDFC,465,315
TXN004191,VEH1573,PLZ004,2024-02-22,03:05:06,70,SUCCESS,Car,Kotak,478,408
TXN004192,VEH5706,PLZ003,2024-06-27,14:43:03,70,SUCCESS,Car,SBI,356,286
TXN004193,VEH8433,PLZ006,2024-04-25,04:18:00,100,SUCCESS,Bus,Axis,893,793
TXN004194,VEH4019,PLZ006,2024-04-18,00:27:35,100,SUCCESS,Bus,Axis,383,283
TXN004195,VEH9138,PLZ003,2024-01-17,19:06:59,180,SUCCESS,Truck,ICICI,673,493
TXN004196,VEH4719,PLZ002,2024-01-31,04:42:17,200,SUCCESS,Truck,HDFC,672,472
TXN004197,VEH2480,PLZ003,2024-05-24,05:01:44,150,SUCCESS,Truck,Axis,809,659
TXN004198,VEH2280,PLZ001,2024-02-13,12:23:40,150,SUCCESS,Truck,Axis,223,73
TXN004199,VEH7563,PLZ005,2024-06-01,22:36:57,60,SUCCESS,Car,ICICI,396,336
TXN004200,VEH6125,PLZ001,2024-06-01,18:13:18,120,SUCCESS,Bus,Kotak,936,816
TXN004201,VEH7165,PLZ003,2024-04-16,09:07:56,60,SUCCESS,Car,ICICI,816,756
TXN004202,VEH4590,PLZ005,2024-03-17,20:53:33,50,FAILED,Car,ICICI,923,923
TXN004203,VEH9257,PLZ005,2024-01-14,08:00:43,100,SUCCESS,Bus,HDFC,651,551
TXN004204,VEH6204,PLZ002,2024-05-29,10:43:15,60,SUCCESS,Car,SBI,397,337
TXN004205,VEH7437,PLZ004,2024-02-09,08:30:34,150,SUCCESS,Truck,SBI,972,822
TXN004206,VEH8156,PLZ001,2024-06-06,13:54:12,140,SUCCESS,Bus,Kotak,990,850
TXN004207,VEH5512,PLZ003,2024-06-12,23:04:34,140,SUCCESS,Bus,ICICI,979,839
TXN004208,VEH4659,PLZ006,2024-02-23,00:14:30,140,SUCCESS,Bus,Kotak,727,587
TXN004209,VEH4574,PLZ001,2024-01-20,14:19:46,100,SUCCESS,Bus,ICICI,636,536
TXN004210,VEH5295,PLZ005,2024-06-28,15:16:22,50,SUCCESS,Car,ICICI,940,890
TXN004211,VEH8316,PLZ001,2024-04-11,12:14:56,140,FAILED,Bus,Axis,990,990
TXN004212,VEH3274,PLZ005,2024-04-25,10:57:13,200,SUCCESS,Truck,SBI,219,19
TXN004213,VEH6782,PLZ005,2024-02-04,03:45:59,100,SUCCESS,Bus,SBI,612,512
TXN004214,VEH7278,PLZ002,2024-01-15,12:27:14,180,SUCCESS,Truck,ICICI,831,651
TXN004215,VEH3269,PLZ002,2024-06-27,12:40:02,50,SUCCESS,Car,Axis,990,940
TXN004216,VEH1357,PLZ003,2024-01-03,09:42:13,60,SUCCESS,Car,HDFC,353,293
TXN004217,VEH1435,PLZ004,2024-03-23,05:53:37,60,FAILED,Car,ICICI,617,617
TXN004218,VEH8699,PLZ005,2024-01-26,06:47:23,140,SUCCESS,Bus,Kotak,757,617
TXN004219,VEH1724,PLZ006,2024-03-20,08:35:22,140,REVERSED,Bus,Kotak,907,907
TXN004220,VEH8702,PLZ005,2024-02-02,06:18:49,70,REVERSED,Car,SBI,862,862
TXN004221,VEH3406,PLZ006,2024-02-08,06:57:37,50,FAILED,Car,HDFC,528,528
TXN004222,VEH9444,PLZ004,2024-01-06,07:08:43,70,SUCCESS,Car,ICICI,332,262
TXN004223,VEH3946,PLZ004,2024-06-01,19:38:27,180,SUCCESS,Truck,HDFC,545,365
TXN004224,VEH1914,PLZ004,2024-05-31,08:56:46,120,FAILED,Bus,HDFC,999,999
TXN004225,VEH6516,PLZ001,2024-04-03,06:36:42,50,SUCCESS,Car,HDFC,972,922
TXN004226,VEH8710,PLZ003,2024-05-16,00:45:23,100,SUCCESS,Bus,ICICI,602,502
TXN004227,VEH7067,PLZ003,2024-06-16,16:26:01,50,SUCCESS,Car,Axis,491,441
TXN004228,VEH3446,PLZ002,2024-03-24,22:09:30,70,SUCCESS,Car,ICICI,397,327
TXN004229,VEH5979,PLZ005,2024-05-27,23:09:43,70,SUCCESS,Car,Kotak,833,763
TXN004230,VEH3909,PLZ002,2024-06-14,00:36:08,200,FAILED,Truck,Kotak,871,871
TXN004231,VEH6579,PLZ006,2024-05-08,12:04:52,70,SUCCESS,Car,Axis,978,908
TXN004232,VEH1762,PLZ003,2024-05-22,03:00:03,120,SUCCESS,Bus,ICICI,962,842
TXN004233,VEH3946,PLZ003,2024-06-14,14:52:25,180,SUCCESS,Truck,HDFC,614,434
TXN004234,VEH9668,PLZ004,2024-03-14,16:46:33,60,SUCCESS,Car,Kotak,338,278
TXN004235,VEH7720,PLZ001,2024-06-07,17:16:00,180,SUCCESS,Truck,HDFC,969,789
TXN004236,VEH3397,PLZ001,2024-04-24,08:09:17,120,SUCCESS,Bus,Axis,769,649
TXN004237,VEH9099,PLZ005,2024-06-01,16:24:29,140,SUCCESS,Bus,Kotak,202,62
TXN004238,VEH2009,PLZ004,2024-05-02,22:25:02,140,SUCCESS,Bus,Kotak,975,835
TXN004239,VEH2999,PLZ002,2024-06-24,18:40:44,70,SUCCESS,Car,Axis,581,511
TXN004240,VEH9049,PLZ001,2024-03-08,06:18:36,70,FAILED,Car,Kotak,998,998
TXN004241,VEH4401,PLZ004,2024-06-24,07:25:21,60,SUCCESS,Car,HDFC,927,867
TXN004242,VEH9032,PLZ004,2024-04-24,10:47:15,50,SUCCESS,Car,Axis,922,872
TXN004243,VEH1943,PLZ004,2024-06-22,12:51:13,120,REVERSED,Bus,SBI,810,810
TXN004244,VEH2869,PLZ001,2024-01-18,07:00:20,140,SUCCESS,Bus,SBI,208,68
TXN004245,VEH2937,PLZ006,2024-03-04,17:46:29,200,SUCCESS,Truck,SBI,343,143
TXN004246,VEH8233,PLZ003,2024-04-22,09:54:25,150,SUCCESS,Truck,HDFC,572,422
TXN004247,VEH4656,PLZ004,2024-05-27,04:23:36,120,SUCCESS,Bus,SBI,214,94
TXN004248,VEH3110,PLZ002,2024-04-05,18:27:47,140,REVERSED,Bus,HDFC,479,479
TXN004249,VEH8340,PLZ006,2024-01-13,01:04:19,150,SUCCESS,Truck,ICICI,683,533
TXN004250,VEH2705,PLZ003,2024-03-24,09:05:43,140,SUCCESS,Bus,ICICI,686,546
TXN004251,VEH4321,PLZ006,2024-05-17,09:06:49,180,SUCCESS,Truck,HDFC,730,550
TXN004252,VEH4877,PLZ004,2024-05-22,03:37:14,70,SUCCESS,Car,HDFC,728,658
TXN004253,VEH6291,PLZ001,2024-04-23,16:27:54,50,SUCCESS,Car,HDFC,269,219
TXN004254,VEH4932,PLZ001,2024-04-24,12:39:10,70,SUCCESS,Car,Kotak,215,145
TXN004255,VEH2647,PLZ001,2024-03-30,01:29:48,200,SUCCESS,Truck,Kotak,897,697
TXN004256,VEH4306,PLZ004,2024-05-15,00:56:53,150,SUCCESS,Truck,Kotak,542,392
TXN004257,VEH8364,PLZ004,2024-04-28,16:00:22,180,SUCCESS,Truck,HDFC,976,796
TXN004258,VEH2794,PLZ001,2024-04-17,16:39:07,140,REVERSED,Bus,Kotak,740,740
TXN004259,VEH4506,PLZ003,2024-05-17,16:50:02,100,SUCCESS,Bus,HDFC,642,542
TXN004260,VEH9755,PLZ004,2024-06-06,14:21:16,180,FAILED,Truck,HDFC,379,379
TXN004261,VEH4000,PLZ004,2024-06-02,18:20:19,140,FAILED,Bus,ICICI,777,777
TXN004262,VEH6505,PLZ006,2024-04-20,09:51:19,150,SUCCESS,Truck,SBI,668,518
TXN004263,VEH4953,PLZ003,2024-04-30,21:05:08,180,SUCCESS,Truck,SBI,703,523
